reduction_method,clustering_method,session,id,timestamp,params,output,notes
tsne,kmeans,s1.1,p30_k5,26-07-26 17:11,"{""reduction_params"": {""n_components"": 2, ""perplexity"": 30, ""early_exaggeration"": 12, ""learning_rate"": 200, ""max_iter"": 1000, ""random_state"": 0}, ""clustering_params"": {""n_clusters"": 5, ""random_state"": 0, ""n_init"": ""auto""}}",results/lesion/dim_reduction_clustering/tsne/kmeans/26-07_s1.1_p30_k5,"production run with tuned values from TUNING_ANALYSIS.md/RUNNING_STRATEGIES.md (session s1.1): kmeans k=5, agglomerative k=2, gmm n=2, spectral n=5. dbscan excluded - open question, see RUNNING_STRATEGIES.md"
tsne,agglomerative,s1.1,p30_n_clust2,26-07-26 17:11,"{""reduction_params"": {""n_components"": 2, ""perplexity"": 30, ""early_exaggeration"": 12, ""learning_rate"": 200, ""max_iter"": 1000, ""random_state"": 0}, ""clustering_params"": {""n_clusters"": 2, ""linkage"": ""ward""}}",results/lesion/dim_reduction_clustering/tsne/agglomerative/26-07_s1.1_p30_n_clust2,"production run with tuned values from TUNING_ANALYSIS.md/RUNNING_STRATEGIES.md (session s1.1): kmeans k=5, agglomerative k=2, gmm n=2, spectral n=5. dbscan excluded - open question, see RUNNING_STRATEGIES.md"
tsne,gmm,s1.1,p30_n_comp2,26-07-26 17:11,"{""reduction_params"": {""n_components"": 2, ""perplexity"": 30, ""early_exaggeration"": 12, ""learning_rate"": 200, ""max_iter"": 1000, ""random_state"": 0}, ""clustering_params"": {""n_components"": 2, ""random_state"": 0}}",results/lesion/dim_reduction_clustering/tsne/gmm/26-07_s1.1_p30_n_comp2,"production run with tuned values from TUNING_ANALYSIS.md/RUNNING_STRATEGIES.md (session s1.1): kmeans k=5, agglomerative k=2, gmm n=2, spectral n=5. dbscan excluded - open question, see RUNNING_STRATEGIES.md"
tsne,spectral,s1.1,p30_nn50,26-07-26 17:11,"{""reduction_params"": {""n_components"": 2, ""perplexity"": 30, ""early_exaggeration"": 12, ""learning_rate"": 200, ""max_iter"": 1000, ""random_state"": 0}, ""clustering_params"": {""n_clusters"": 5, ""affinity"": ""nearest_neighbors"", ""n_neighbors"": 50, ""random_state"": 0}}",results/lesion/dim_reduction_clustering/tsne/spectral/26-07_s1.1_p30_nn50,"production run with tuned values from TUNING_ANALYSIS.md/RUNNING_STRATEGIES.md (session s1.1): kmeans k=5, agglomerative k=2, gmm n=2, spectral n=5. dbscan excluded - open question, see RUNNING_STRATEGIES.md"
