n_clusters,silhouette,calinski_harabasz,davies_bouldin,noise_fraction
2,0.7562562823295593,7348.363401191308,0.343918355332618,0.0
3,0.6769854426383972,6479.058689353382,0.3341654702246184,0.0
4,0.5598416328430176,6541.593954491587,0.4860330551825518,0.0
5,0.5763552188873291,7083.004511311647,0.5540845092755406,0.0
6,0.5321995615959167,9285.67049326436,0.602260289710626,0.0
8,0.5179927349090576,10910.382386817048,0.6997191043223603,0.0
10,0.5134637355804443,11340.623528155951,0.6696593360368392,0.0
