n_clusters,silhouette,calinski_harabasz,davies_bouldin,noise_fraction
2,0.42281324467241893,1039.3227487770043,0.910279143926588,0.0
3,0.37289434403772836,961.5534914041538,0.9705258014953587,0.0
4,0.36516846649803486,940.3325461188838,0.9344230599768748,0.0
5,0.3246847783545402,909.6064432012248,0.9794893162471329,0.0
6,0.3269724657755801,941.0992721193455,0.9216414246336995,0.0
8,0.33767957369953333,978.9424995061379,0.9054580158010922,0.0
10,0.35994484083113554,991.402054676747,0.8009727922348262,0.0
