n_clusters,silhouette,calinski_harabasz,davies_bouldin,noise_fraction,inertia
2,0.4355700205076448,166.40231513125286,1.906779511979088,0.0,3204898.385946609
3,0.36537128563599497,99.55139782476108,2.082479144740064,0.0,3126697.6223803656
4,0.3967843355838295,137.95568913143416,1.9540427238905094,0.0,2695862.3916907297
5,0.39642624065355575,120.3993063200981,2.239294466181773,0.0,2583010.379037895
6,0.396805610702655,103.40794577571769,2.2647075093045577,0.0,2527241.218147056
8,0.3359876297520697,89.04108896618936,2.1214196627377007,0.0,2373839.321446473
10,0.2729865941133724,73.59322415828333,2.1326186034764056,0.0,2320967.4966324903
