n_clusters,silhouette,calinski_harabasz,davies_bouldin,noise_fraction
2,0.43421924114227295,1171.9109134188586,0.8143660541614679,0.0
3,0.41740936040878296,1339.7706697300966,0.8830835636819221,0.0
4,0.38863372802734375,1181.5457408310954,0.8129428612303045,0.0
5,0.423464834690094,1214.2401686588105,0.7708429791471595,0.0
6,0.4217628538608551,1411.1558831207503,0.8441414602304195,0.0
8,0.38288766145706177,1309.387453250356,0.8208395576466654,0.0
10,0.38971880078315735,1354.7463318148648,0.7841249437661091,0.0
