n_clusters,silhouette,calinski_harabasz,davies_bouldin,noise_fraction
2,0.48840808868408203,1551.8492905330302,0.7326856780632174,0.0
3,0.43033185601234436,1437.8772171322914,0.9114757136924306,0.0
4,0.4389283359050751,1304.1112059978198,0.6771741120384729,0.0
5,0.4775727093219757,1374.7853209016955,0.5413625441505959,0.0
6,0.4583168029785156,1695.0744467192567,0.6412839848861563,0.0
8,0.46593770384788513,2084.0153652817366,0.5934328698017453,0.0
10,0.4507947266101837,2490.958577479727,0.7132386307554313,0.0
