eps,silhouette,calinski_harabasz,davies_bouldin,noise_fraction
0.3,-0.07329819351434708,287.57515556381037,2.077673703774894,0.009565217391304347
0.5,-0.10621007531881332,235.4382585748803,0.911907390289306,0.0
0.7,0.00624766293913126,338.8730794581902,1.0241370584994456,0.0
1.0,,,,0.0
1.5,,,,0.0
2.0,,,,0.0
