eps,silhouette,calinski_harabasz,davies_bouldin,noise_fraction
0.3,0.2676267623901367,2551.6101801943346,0.5264502782361651,0.008695652173913044
0.5,0.26901260018348694,3545.5509412136967,0.6516331779488567,0.0
0.7,0.6769854426383972,6479.05868935338,0.3341654702246184,0.0
1.0,0.6769854426383972,6479.05868935338,0.3341654702246184,0.0
1.5,0.6769854426383972,6479.05868935338,0.3341654702246184,0.0
2.0,0.6769854426383972,6479.05868935338,0.3341654702246184,0.0
