session,id,timestamp,params,output,notes
s1.1,pca_tune,23-07-26 17:58,"{""base_params"": {""n_components"": 2, ""random_state"": 0}, ""tuning_grid"": {""n_components"": [2, 5, 10, 15, 20, 25, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 75, 100, 150]}}",results/lesion/dim_reduction/pca/tuning/23-07_s1.1_pca_tune,"Fine-tuning n_components on the voxel-wise lesion matrix (21-07_s1.1), cumulative explained variance criterion"
