n_clusters,silhouette,calinski_harabasz,davies_bouldin,noise_fraction
2,0.26640605760505615,339.0261498660433,1.348729351386025,0.0
3,0.41520034383106874,624.9579334918834,0.8127792081580617,0.0
4,0.31617892387756047,750.8915452803956,0.7876702660397015,0.0
5,0.3167522696998405,878.2950708492401,0.7311385294990939,0.0
6,0.33290628256673815,778.6902632649952,0.6604291405459574,0.0
8,0.33852695696932555,720.7957005861502,0.6358908692270531,0.0
10,0.4042968539644679,864.0216575049483,0.6113515224006034,0.0
