eps,silhouette,calinski_harabasz,davies_bouldin,noise_fraction
0.3,0.3989171152604848,218.03375561616338,0.5492496537932152,0.4834782608695652
0.5,-0.10552939385555533,313.19516374874297,0.4705194310191279,0.331304347826087
0.7,0.0013566772042164393,235.36712266550126,0.4883729716295593,0.23304347826086957
1.0,0.4709753374699942,210.80114984386452,0.4708295917912529,0.1356521739130435
1.5,0.4891870360140405,187.2678204226623,0.3214738399998805,0.08
2.0,0.5074364432588839,190.50537486421908,0.4250778993001286,0.04695652173913043
